# Dutch confusion sets
# Line format:
# <word1>|<description1>; <word2>|<description2>; <factor>   # optional comment
#   <word1> and <word2> are words that can easily be confused
#   <description> will be used in the error message to explain the word (optional)
#   <factor> is the factor of how much more the other word must be more
#            probable so the text is considered potentially incorrect.
#            Use a higher value for better precision but lower recall.
#   Precision (p) and recall (r) values in the comments come from ConfusionRuleEvaluator
#   The number after recall is the number of sentences used for evaluation.
# Order is relevant for ambiguous cases like 'know' ('no' or 'now') where the match
# is used whose pair comes first in this file.
# 
bereiden|klaarmaken; berijden|rijden op; 1000000;       # p=1.000, r=0.252, 648+106, 3grams, 2019-01-02
lux; lus; 10000;                                                                               # p=1.000, r=0.372, 52+338, 3grams, 2019-08-29
mak; bak; 10000;                                                                               # p=1.000, r=0.598, 4+499, 3grams, 2019-08-29
mak; dak; 10000;                                                                               # p=1.000, r=0.847, 4+949, 3grams, 2019-08-29
mak; hak; 10000;                                                                               # p=1.000, r=0.751, 4+193, 3grams, 2019-08-29
mak; lak; 10000;                                                                               # p=1.000, r=0.511, 4+88, 3grams, 2019-08-29
mak; mag; 10000;                                                                               # p=1.000, r=0.813, 4+664, 3grams, 2019-08-29
mak; mal; 10000;                                                                               # p=1.000, r=0.494, 4+229, 3grams, 2019-08-29
mak; man; 1000000;                                                                             # p=1.000, r=0.590, 4+320, 3grams, 2019-08-29
mak; map; 10000;                                                                               # p=1.000, r=0.298, 4+308, 3grams, 2019-08-29
mak; mat; 10000;                                                                               # p=1.000, r=0.222, 4+397, 3grams, 2019-08-29
mak; max; 100;                                                                                 # p=1.000, r=0.800, 4+21, 3grams, 2019-08-29
mak; mik; 100;                                                                                 # p=1.000, r=0.250, 4+4, 3grams, 2019-08-29
mak; mok; 100;                                                                                 # p=1.000, r=0.579, 4+15, 3grams, 2019-08-29
mak; pak; 10000;                                                                               # p=1.000, r=0.667, 4+522, 3grams, 2019-08-29
mak; tak; 10000;                                                                               # p=1.000, r=0.609, 4+818, 3grams, 2019-08-29
mak; vak; 10000;                                                                               # p=1.000, r=0.764, 4+940, 3grams, 2019-08-29
mak; zak; 10000;                                                                               # p=1.000, r=0.821, 4+587, 3grams, 2019-08-29
mal; dal; 10000;                                                                               # p=1.000, r=0.584, 229+811, 3grams, 2019-08-29
mal; gal; 10000;                                                                               # p=1.000, r=0.197, 229+146, 3grams, 2019-08-29
mal; hal; 1000000;                                                                             # p=1.000, r=0.112, 229+477, 3grams, 2019-08-29
mal; mag; 1000000;                                                                             # p=0.998, r=0.520, 229+665, 3grams, 2019-08-29
mal; mat; 1000;                                                                                # p=0.992, r=0.203, 229+397, 3grams, 2019-08-29
mal; max; 10000;                                                                               # p=1.000, r=0.264, 229+21, 3grams, 2019-08-29
mal; mol; 10000;                                                                               # p=1.000, r=0.160, 229+340, 3grams, 2019-08-29
mal; pal; 1000000;                                                                             # p=0.992, r=0.276, 229+210, 3grams, 2019-08-29
mal; tal; 10000;                                                                               # p=1.000, r=0.684, 229+853, 3grams, 2019-08-29
mal; val; 10000;                                                                               # p=0.997, r=0.509, 229+549, 3grams, 2019-08-29
mal; wal; 10000;                                                                               # p=1.000, r=0.434, 229+602, 3grams, 2019-08-29
mal; zal; 1000000;                                                                             # p=0.994, r=0.726, 229+941, 3grams, 2019-08-29
man; mag; 10000;                                                                               # p=1.000, r=0.596, 322+664, 3grams, 2019-08-29
map; hap; 10000;                                                                               # p=1.000, r=0.146, 308+61, 3grams, 2019-08-29
map; lap; 10000;                                                                               # p=1.000, r=0.189, 308+116, 3grams, 2019-08-29
map; mag; 1000000;                                                                             # p=0.993, r=0.449, 308+664, 3grams, 2019-08-29
map; max; 100;                                                                                 # p=0.986, r=0.441, 308+21, 3grams, 2019-08-29
map; rap; 10000;                                                                               # p=0.986, r=0.211, 308+352, 3grams, 2019-08-29
map; sap; 10000;                                                                               # p=1.000, r=0.379, 308+296, 3grams, 2019-08-29
mas; aas; 10000;                                                                               # p=1.000, r=0.332, 19+360, 3grams, 2019-08-29
mas; bas; 10000;                                                                               # p=0.994, r=0.386, 19+447, 3grams, 2019-08-29
mas; das; 10000;                                                                               # p=1.000, r=0.255, 19+248, 3grams, 2019-08-29
mas; gas; 1000000;                                                                             # p=1.000, r=0.414, 19+870, 3grams, 2019-08-29
mas; jas; 10000;                                                                               # p=1.000, r=0.630, 19+254, 3grams, 2019-08-29
mas; kas; 10000;                                                                               # p=1.000, r=0.690, 19+268, 3grams, 2019-08-29
mas; las; 10000;                                                                               # p=1.000, r=0.378, 19+478, 3grams, 2019-08-29
mas; mag; 10000;                                                                               # p=1.000, r=0.811, 19+664, 3grams, 2019-08-29
mas; mak; 100;                                                                                 # p=1.000, r=0.130, 19+4, 3grams, 2019-08-29
mas; mal; 10000;                                                                               # p=1.000, r=0.359, 19+229, 3grams, 2019-08-29
mas; man; 1000000;                                                                             # p=1.000, r=0.509, 19+321, 3grams, 2019-08-29
mas; map; 10000;                                                                               # p=1.000, r=0.245, 19+308, 3grams, 2019-08-29
mas; mat; 10000;                                                                               # p=1.000, r=0.250, 19+397, 3grams, 2019-08-29
mas; mes; 10000;                                                                               # p=1.000, r=0.704, 19+651, 3grams, 2019-08-29
mas; mis; 1000000;                                                                             # p=1.000, r=0.622, 19+817, 3grams, 2019-08-29
mas; mos; 10000;                                                                               # p=1.000, r=0.411, 19+195, 3grams, 2019-08-29
mas; mus; 10000;                                                                               # p=1.000, r=0.131, 19+103, 3grams, 2019-08-29
mas; pas; 10000;                                                                               # p=1.000, r=0.722, 19+543, 3grams, 2019-08-29
mas; ras; 10000;                                                                               # p=1.000, r=0.657, 19+873, 3grams, 2019-08-29
mas; sas; 100;                                                                                 # p=1.000, r=0.164, 19+36, 3grams, 2019-08-29
mas; tas; 10000;                                                                               # p=1.000, r=0.626, 19+184, 3grams, 2019-08-29
mas; was; 1000000;                                                                             # p=1.000, r=0.748, 19+931, 3grams, 2019-08-29
mat; gat; 1000000;                                                                             # p=1.000, r=0.272, 397+852, 3grams, 2019-08-29
mat; kat; 10000;                                                                               # p=0.992, r=0.193, 398+853, 3grams, 2019-08-29
mat; lat; 1000;                                                                                # p=1.000, r=0.120, 397+262, 3grams, 2019-08-29
mat; map; 1000;                                                                                # p=1.000, r=0.119, 397+308, 3grams, 2019-08-29
mat; max; 10000;                                                                               # p=1.000, r=0.108, 397+21, 3grams, 2019-08-29
mat; nat; 1000;                                                                                # p=0.992, r=0.404, 400+577, 3grams, 2019-08-29
mat; rat; 1000;                                                                                # p=0.995, r=0.197, 398+581, 3grams, 2019-08-29
mat; vat; 10000;                                                                               # p=1.000, r=0.200, 397+562, 3grams, 2019-08-29
max; mag; 10000;                                                                               # p=1.000, r=0.792, 21+665, 3grams, 2019-08-29
max; man; 1000;                                                                                # p=0.996, r=0.696, 21+321, 3grams, 2019-08-29
max; mix; 10000;                                                                               # p=0.998, r=0.666, 21+596, 3grams, 2019-08-29
mdf; pdf; 10000;                                                                               # p=1.000, r=0.353, 2+205, 3grams, 2019-08-29
mea; mee; 10000;                                                                               # p=1.000, r=0.888, 19+865, 3grams, 2019-08-29
mea; mei; 1000;                                                                                # p=0.995, r=0.420, 19+926, 3grams, 2019-08-29
mea; men; 10000;                                                                               # p=1.000, r=0.796, 19+492, 3grams, 2019-08-29
mea; mep; 10000;                                                                               # p=1.000, r=0.167, 19+5, 3grams, 2019-08-29
mea; mer; 10000;                                                                               # p=1.000, r=0.413, 19+107, 3grams, 2019-08-29
mea; mes; 10000;                                                                               # p=1.000, r=0.716, 19+651, 3grams, 2019-08-29
mea; met; 100000;                                                                              # p=0.991, r=0.766, 19+822, 3grams, 2019-08-29
mea; tea; 10000;                                                                               # p=1.000, r=0.185, 19+35, 3grams, 2019-08-29
mee; mei; 100000;                                                                              # p=0.996, r=0.415, 865+926, 3grams, 2019-08-29
mee; men; 10000;                                                                               # p=1.000, r=0.735, 865+493, 3grams, 2019-08-29
mee; nee; 1000000;                                                                             # p=0.992, r=0.457, 877+424, 3grams, 2019-08-29
mee; wee; 10000;                                                                               # p=0.999, r=0.840, 866+80, 3grams, 2019-08-29
mee; zee; 10000000;                                                                            # p=0.998, r=0.364, 867+514, 3grams, 2019-08-29
mei; men; 10000;                                                                               # p=1.000, r=0.428, 926+491, 3grams, 2019-08-29
mei; zei; 1000000;                                                                             # p=1.000, r=0.364, 926+988, 3grams, 2019-08-29
men; hen; 1000000;                                                                             # p=0.998, r=0.284, 494+969, 3grams, 2019-08-29
men; ken; 1000000;                                                                             # p=1.000, r=0.386, 493+365, 3grams, 2019-08-29
men; ten; 10000;                                                                               # p=1.000, r=0.835, 490+676, 3grams, 2019-08-29
mep; map; 1000;                                                                                # p=0.990, r=0.316, 5+308, 3grams, 2019-08-29
mep; mee; 10000000;                                                                            # p=1.000, r=0.705, 5+865, 3grams, 2019-08-29
mep; mei; 10000;                                                                               # p=1.000, r=0.266, 5+926, 3grams, 2019-08-29
mep; men; 1000000;                                                                             # p=1.000, r=0.605, 5+491, 3grams, 2019-08-29
mep; mer; 10000;                                                                               # p=1.000, r=0.268, 5+107, 3grams, 2019-08-29
mep; mes; 10000;                                                                               # p=1.000, r=0.697, 5+651, 3grams, 2019-08-29
mep; met; 1000000;                                                                             # p=1.000, r=0.715, 5+824, 3grams, 2019-08-29
mep; mop; 10000;                                                                               # p=1.000, r=0.175, 5+75, 3grams, 2019-08-29
mep; nep; 10000;                                                                               # p=1.000, r=0.228, 5+96, 3grams, 2019-08-29
mep; rep; 10000;                                                                               # p=1.000, r=0.767, 5+25, 3grams, 2019-08-29
mer; der; 1000000;                                                                             # p=0.998, r=0.568, 107+687, 3grams, 2019-08-29
mer; eer; 1000000;                                                                             # p=0.997, r=0.392, 107+683, 3grams, 2019-08-29
mer; her; 10000;                                                                               # p=1.000, r=0.528, 107+476, 3grams, 2019-08-29
mer; mee; 1000000;                                                                             # p=0.996, r=0.681, 107+868, 3grams, 2019-08-29
mer; mei; 10000000;                                                                            # p=0.992, r=0.117, 107+929, 3grams, 2019-08-29
mer; men; 1000000;                                                                             # p=0.996, r=0.444, 107+499, 3grams, 2019-08-29
mer; mes; 10000;                                                                               # p=1.000, r=0.613, 107+651, 3grams, 2019-08-29
mer; met; 1000000;                                                                             # p=0.993, r=0.581, 107+861, 3grams, 2019-08-29
mer; per; 1000;                                                                                # p=0.999, r=0.753, 107+780, 3grams, 2019-08-29
mer; ter; 10000;                                                                               # p=0.998, r=0.785, 107+704, 3grams, 2019-08-29
mer; ver; 1000000;                                                                             # p=0.997, r=0.707, 107+894, 3grams, 2019-08-29
mes; des; 1000;                                                                                # p=0.995, r=0.510, 651+814, 3grams, 2019-08-29
mes; mee; 1000000;                                                                             # p=0.999, r=0.436, 651+880, 3grams, 2019-08-29
mes; mei; 10000;                                                                               # p=1.000, r=0.387, 651+928, 3grams, 2019-08-29
mes; men; 1000000;                                                                             # p=1.000, r=0.396, 652+518, 3grams, 2019-08-29
mes; mis; 10000;                                                                               # p=1.000, r=0.445, 651+818, 3grams, 2019-08-29
mes; zes; 10000;                                                                               # p=1.000, r=0.600, 652+823, 3grams, 2019-08-29
met; het; 1000000;                                                                             # p=0.992, r=0.169, 836+636, 3grams, 2019-08-29
met; mee; 1000000;                                                                             # p=0.998, r=0.366, 909+867, 3grams, 2019-08-29
met; mei; 1000000;                                                                             # p=0.991, r=0.314, 824+926, 3grams, 2019-08-29
met; men; 1000000;                                                                             # p=0.992, r=0.286, 828+490, 3grams, 2019-08-29
met; wet; 1000000;                                                                             # p=0.999, r=0.470, 828+588, 3grams, 2019-08-29
mic; mie; 10000;                                                                               # p=1.000, r=0.104, 14+34, 3grams, 2019-08-29
mic; mij; 1000000;                                                                             # p=0.999, r=0.804, 14+966, 3grams, 2019-08-29
mic; mik; 10000;                                                                               # p=1.000, r=0.111, 14+4, 3grams, 2019-08-29
mic; min; 1000000;                                                                             # p=1.000, r=0.626, 14+826, 3grams, 2019-08-29
mic; mis; 10000;                                                                               # p=1.000, r=0.705, 14+817, 3grams, 2019-08-29
mic; mix; 10000;                                                                               # p=1.000, r=0.698, 14+596, 3grams, 2019-08-29
mic; sic; 10000;                                                                               # p=1.000, r=0.531, 14+82, 3grams, 2019-08-29
mie; mee; 1000000;                                                                             # p=0.995, r=0.734, 34+867, 3grams, 2019-08-29
mie; mij; 1000000;                                                                             # p=0.991, r=0.771, 34+966, 3grams, 2019-08-29
mie; mik; 100;                                                                                 # p=1.000, r=0.211, 34+4, 3grams, 2019-08-29
mie; min; 1000000;                                                                             # p=0.996, r=0.607, 35+826, 3grams, 2019-08-29
mie; mis; 1000;                                                                                # p=0.999, r=0.807, 34+817, 3grams, 2019-08-29
mie; mix; 1000000;                                                                             # p=0.997, r=0.613, 34+596, 3grams, 2019-08-29
mie; moe; 10000;                                                                               # p=1.000, r=0.736, 34+402, 3grams, 2019-08-29
mie; zie; 1000000;                                                                             # p=0.993, r=0.455, 34+274, 3grams, 2019-08-29
mij; hij; 1000000;                                                                             # p=1.000, r=0.295, 979+231, 3grams, 2019-08-29
mij; jij; 1000000;                                                                             # p=0.998, r=0.358, 992+700, 3grams, 2019-08-29
mij; mis; 1000000;                                                                             # p=0.999, r=0.458, 972+817, 3grams, 2019-08-29
mij; tij; 1000000;                                                                             # p=0.996, r=0.615, 967+307, 3grams, 2019-08-29
mij; zij; 10000;                                                                               # p=1.000, r=0.541, 976+198, 3grams, 2019-08-29
mik; dik; 10000;                                                                               # p=1.000, r=0.821, 5+773, 3grams, 2019-08-29
mik; eik; 10000;                                                                               # p=1.000, r=0.391, 4+369, 3grams, 2019-08-29
mik; mij; 10000;                                                                               # p=1.000, r=0.928, 4+966, 3grams, 2019-08-29
mik; min; 10000;                                                                               # p=1.000, r=0.745, 4+826, 3grams, 2019-08-29
mik; mis; 10000;                                                                               # p=1.000, r=0.749, 4+817, 3grams, 2019-08-29
mik; mix; 10000;                                                                               # p=1.000, r=0.733, 4+596, 3grams, 2019-08-29
mik; mok; 10000;                                                                               # p=1.000, r=0.158, 4+15, 3grams, 2019-08-29
mik; tik; 10000;                                                                               # p=1.000, r=0.512, 4+76, 3grams, 2019-08-29
min; man; 1000000;                                                                             # p=0.992, r=0.210, 826+321, 3grams, 2019-08-29
min; men; 1000000;                                                                             # p=0.999, r=0.545, 826+493, 3grams, 2019-08-29
min; mij; 10000;                                                                               # p=0.999, r=0.770, 826+966, 3grams, 2019-08-29
min; mis; 1000000;                                                                             # p=0.999, r=0.455, 826+817, 3grams, 2019-08-29
min; m'n; 10000000;                                                                            # p=0.997, r=0.592, 826+266, 3grams, 2019-08-29
min; win; 10000;                                                                               # p=1.000, r=0.689, 826+70, 3grams, 2019-08-29
min; zin; 1000000;                                                                             # p=0.998, r=0.537, 826+959, 3grams, 2019-08-29
mis; eis; 1000000;                                                                             # p=1.000, r=0.313, 818+797, 3grams, 2019-08-29
mix; mij; 10000;                                                                               # p=0.999, r=0.827, 596+968, 3grams, 2019-08-29
mix; min; 10000;                                                                               # p=0.996, r=0.684, 596+826, 3grams, 2019-08-29
mix; mis; 1000000;                                                                             # p=0.999, r=0.498, 596+817, 3grams, 2019-08-29
mms; mes; 1000000;                                                                             # p=0.986, r=0.504, 51+651, 3grams, 2019-08-29
mms; mis; 1000000;                                                                             # p=0.992, r=0.609, 51+817, 3grams, 2019-08-29
m'n; man; 10000000;                                                                            # p=1.000, r=0.432, 266+324, 3grams, 2019-08-29
m'n; men; 10000;                                                                               # p=0.994, r=0.640, 266+490, 3grams, 2019-08-29
m'n; z'n; 10000;                                                                               # p=0.996, r=0.193, 268+984, 3grams, 2019-08-29
mob; bob; 10000;                                                                               # p=1.000, r=0.100, 6+4, 3grams, 2019-08-29
mob; job; 10000000;                                                                            # p=1.000, r=0.200, 6+124, 3grams, 2019-08-29
mob; lob; 10000;                                                                               # p=1.000, r=0.125, 6+66, 3grams, 2019-08-29
mob; mkb; 10000;                                                                               # p=1.000, r=0.500, 6+22, 3grams, 2019-08-29
mob; mod; 10000;                                                                               # p=1.000, r=0.106, 6+239, 3grams, 2019-08-29
mob; moe; 10000;                                                                               # p=1.000, r=0.809, 6+402, 3grams, 2019-08-29
mob; mok; 10000;                                                                               # p=1.000, r=0.190, 6+15, 3grams, 2019-08-29
mob; mol; 10000;                                                                               # p=1.000, r=0.347, 6+340, 3grams, 2019-08-29
mob; mom; 10000;                                                                               # p=1.000, r=0.911, 6+95, 3grams, 2019-08-29
mob; mop; 10000;                                                                               # p=1.000, r=0.309, 6+75, 3grams, 2019-08-29
mob; mos; 1000000;                                                                             # p=1.000, r=0.244, 6+195, 3grams, 2019-08-29
mob; mot; 100;                                                                                 # p=1.000, r=0.309, 6+75, 3grams, 2019-08-29
mob; rob; 10;                                                                                  # p=1.000, r=0.182, 6+5, 3grams, 2019-08-29
mod; bod; 1000000;                                                                             # p=1.000, r=0.469, 239+941, 3grams, 2019-08-29
mod; mom; 10000;                                                                               # p=1.000, r=0.350, 239+95, 3grams, 2019-08-29
mod; mos; 10000;                                                                               # p=1.000, r=0.184, 239+195, 3grams, 2019-08-29
moe; doe; 1000000;                                                                             # p=1.000, r=0.505, 402+508, 3grams, 2019-08-29
moe; mom; 1000000;                                                                             # p=1.000, r=0.761, 402+95, 3grams, 2019-08-29
moe; toe; 1000000;                                                                             # p=0.995, r=0.397, 402+979, 3grams, 2019-08-29
mok; bok; 100;                                                                                 # p=0.982, r=0.277, 15+187, 3grams, 2019-08-29
mok; hok; 10000;                                                                               # p=1.000, r=0.301, 15+58, 3grams, 2019-08-29
mok; kok; 10000;                                                                               # p=1.000, r=0.136, 15+301, 3grams, 2019-08-29
mok; moe; 10000;                                                                               # p=1.000, r=0.782, 15+402, 3grams, 2019-08-29
mok; mol; 10000;                                                                               # p=1.000, r=0.152, 15+340, 3grams, 2019-08-29
mok; mom; 10000;                                                                               # p=1.000, r=0.891, 15+95, 3grams, 2019-08-29
mok; mos; 10000;                                                                               # p=1.000, r=0.324, 15+195, 3grams, 2019-08-29
mok; nok; 10000;                                                                               # p=1.000, r=0.314, 15+71, 3grams, 2019-08-29
mok; ook; 1000000;                                                                             # p=0.998, r=0.775, 15+760, 3grams, 2019-08-29
mok; rok; 10000;                                                                               # p=1.000, r=0.222, 15+197, 3grams, 2019-08-29
mol; dol; 1000000;                                                                             # p=0.995, r=0.358, 340+197, 3grams, 2019-08-29
mol; lol; 10000;                                                                               # p=0.988, r=0.197, 340+91, 3grams, 2019-08-29
mol; moe; 10000;                                                                               # p=1.000, r=0.512, 340+402, 3grams, 2019-08-29
mol; mom; 10000;                                                                               # p=1.000, r=0.623, 340+95, 3grams, 2019-08-29
mol; tol; 1000;                                                                                # p=0.997, r=0.367, 341+455, 3grams, 2019-08-29
mop; dop; 10000;                                                                               # p=1.000, r=0.116, 75+72, 3grams, 2019-08-29
mop; hop; 10000;                                                                               # p=1.000, r=0.145, 75+256, 3grams, 2019-08-29
mop; moe; 1000000;                                                                             # p=0.996, r=0.530, 75+402, 3grams, 2019-08-29
mop; mok; 100;                                                                                 # p=1.000, r=0.167, 75+15, 3grams, 2019-08-29
mop; mol; 1000;                                                                                # p=0.991, r=0.275, 75+340, 3grams, 2019-08-29
mop; mom; 1000;                                                                                # p=0.993, r=0.806, 75+95, 3grams, 2019-08-29
mop; mos; 10000;                                                                               # p=1.000, r=0.300, 75+195, 3grams, 2019-08-29
mor; dor; 10000;                                                                               # p=1.000, r=0.284, 20+54, 3grams, 2019-08-29
mor; hor; 100;                                                                                 # p=1.000, r=0.125, 20+4, 3grams, 2019-08-29
mor; mer; 10000;                                                                               # p=1.000, r=0.244, 20+107, 3grams, 2019-08-29
mor; mob; 10;                                                                                  # p=1.000, r=0.154, 20+6, 3grams, 2019-08-29
mor; mod; 10000;                                                                               # p=1.000, r=0.100, 20+239, 3grams, 2019-08-29
mor; moe; 10000;                                                                               # p=1.000, r=0.777, 20+402, 3grams, 2019-08-29
mor; mok; 10000;                                                                               # p=1.000, r=0.114, 20+15, 3grams, 2019-08-29
mor; mol; 1000000;                                                                             # p=1.000, r=0.144, 20+340, 3grams, 2019-08-29
mor; mom; 10000;                                                                               # p=1.000, r=0.809, 20+95, 3grams, 2019-08-29
mor; mos; 10000;                                                                               # p=1.000, r=0.451, 20+195, 3grams, 2019-08-29
mor; mot; 100;                                                                                 # p=1.000, r=0.274, 20+75, 3grams, 2019-08-29
mor; nor; 10000;                                                                               # p=1.000, r=0.105, 20+37, 3grams, 2019-08-29
mor; oor; 10000;                                                                               # p=1.000, r=0.677, 20+522, 3grams, 2019-08-29
mor; por; 10000;                                                                               # p=1.000, r=0.304, 20+95, 3grams, 2019-08-29
mor; tor; 100;                                                                                 # p=1.000, r=0.296, 20+34, 3grams, 2019-08-29
mos; los; 1000000;                                                                             # p=1.000, r=0.219, 195+440, 3grams, 2019-08-29
mos; mes; 1000000;                                                                             # p=0.995, r=0.243, 195+651, 3grams, 2019-08-29
mos; mis; 1000000;                                                                             # p=1.000, r=0.405, 195+817, 3grams, 2019-08-29
mos; moe; 10000;                                                                               # p=1.000, r=0.549, 195+402, 3grams, 2019-08-29
mos; mol; 100000;                                                                              # p=1.000, r=0.133, 195+340, 3grams, 2019-08-29
mos; mom; 1000000;                                                                             # p=1.000, r=0.448, 195+95, 3grams, 2019-08-29
mot; lot; 10000;                                                                               # p=1.000, r=0.737, 75+625, 3grams, 2019-08-29
mot; moe; 1000000;                                                                             # p=1.000, r=0.493, 75+402, 3grams, 2019-08-29
mot; mol; 1000;                                                                                # p=0.990, r=0.247, 76+341, 3grams, 2019-08-29
mot; mom; 10000;                                                                               # p=1.000, r=0.612, 75+95, 3grams, 2019-08-29
mot; not; 1000;                                                                                # p=0.995, r=0.374, 75+411, 3grams, 2019-08-29
mrt; art; 10;                                                                                  # p=0.995, r=0.301, 904+382, 3grams, 2019-08-29
mrt; mat; 10000;                                                                               # p=1.000, r=0.202, 904+397, 3grams, 2019-08-29
mrt; met; 10000;                                                                               # p=0.999, r=0.389, 904+814, 3grams, 2019-08-29
mrt; mot; 10000;                                                                               # p=1.000, r=0.212, 904+75, 3grams, 2019-08-29
msn; man; 1000000;                                                                             # p=1.000, r=0.523, 7+320, 3grams, 2019-08-29
msn; men; 10000;                                                                               # p=1.000, r=0.753, 7+491, 3grams, 2019-08-29
msn; min; 10000;                                                                               # p=1.000, r=0.743, 7+826, 3grams, 2019-08-29
msn; m'n; 10000;                                                                               # p=1.000, r=0.560, 7+266, 3grams, 2019-08-29
mts; ets; 10000;                                                                               # p=1.000, r=0.245, 29+81, 3grams, 2019-08-29
mts; mas; 10;                                                                                  # p=1.000, r=0.104, 29+19, 3grams, 2019-08-29
mts; mes; 1000000;                                                                             # p=0.994, r=0.531, 29+651, 3grams, 2019-08-29
mts; mis; 1000000;                                                                             # p=1.000, r=0.606, 29+817, 3grams, 2019-08-29
mts; mos; 10000;                                                                               # p=1.000, r=0.375, 29+195, 3grams, 2019-08-29
mts; mus; 10000;                                                                               # p=1.000, r=0.159, 29+103, 3grams, 2019-08-29
mud; mul; 10000;                                                                               # p=1.000, r=0.123, 51+6, 3grams, 2019-08-29
mug; mag; 1000000;                                                                             # p=1.000, r=0.550, 107+669, 3grams, 2019-08-29
mul; bul; 10;                                                                                  # p=0.993, r=0.808, 6+364, 3grams, 2019-08-29
mul; jul; 10000;                                                                               # p=1.000, r=0.168, 6+953, 3grams, 2019-08-29
mul; mal; 10000;                                                                               # p=1.000, r=0.451, 6+229, 3grams, 2019-08-29
mul; mol; 10000;                                                                               # p=1.000, r=0.355, 6+340, 3grams, 2019-08-29
mul; mug; 10000;                                                                               # p=1.000, r=0.398, 6+107, 3grams, 2019-08-29
mul; mum; 10000;                                                                               # p=1.000, r=0.809, 6+41, 3grams, 2019-08-29
mul; mus; 10000;                                                                               # p=1.000, r=0.165, 6+103, 3grams, 2019-08-29
mul; nul; 1000000;                                                                             # p=1.000, r=0.337, 6+919, 3grams, 2019-08-29
mul; vul; 10000;                                                                               # p=1.000, r=0.642, 6+47, 3grams, 2019-08-29
mul; zul; 10000;                                                                               # p=1.000, r=0.959, 6+91, 3grams, 2019-08-29
mum; mom; 10;                                                                                  # p=0.993, r=0.978, 41+95, 3grams, 2019-08-29
mum; mug; 1000000;                                                                             # p=1.000, r=0.520, 41+107, 3grams, 2019-08-29
mus; dus; 1000000;                                                                             # p=0.991, r=0.629, 104+818, 3grams, 2019-08-29
mus; jus; 100;                                                                                 # p=1.000, r=0.299, 103+51, 3grams, 2019-08-29
mus; kus; 10000;                                                                               # p=1.000, r=0.142, 103+185, 3grams, 2019-08-29
mus; lus; 10000;                                                                               # p=1.000, r=0.172, 103+338, 3grams, 2019-08-29
mus; mes; 1000000;                                                                             # p=0.990, r=0.272, 103+651, 3grams, 2019-08-29
mus; mis; 1000000;                                                                             # p=0.998, r=0.460, 103+817, 3grams, 2019-08-29
mus; mos; 10000;                                                                               # p=0.987, r=0.247, 104+196, 3grams, 2019-08-29
mus; mum; 1000;                                                                                # p=0.990, r=0.681, 103+41, 3grams, 2019-08-29
mus; zus; 1000000;                                                                             # p=0.998, r=0.402, 103+958, 3grams, 2019-08-29
nap; aap; 10000;                                                                               # p=1.000, r=0.418, 8+332, 3grams, 2019-08-29
nap; cap; 100;                                                                                 # p=1.000, r=0.162, 8+66, 3grams, 2019-08-29
nap; gap; 10000;                                                                               # p=1.000, r=0.109, 8+38, 3grams, 2019-08-29
nap; hap; 10000;                                                                               # p=1.000, r=0.580, 8+61, 3grams, 2019-08-29
nap; kap; 1000000;                                                                             # p=1.000, r=0.332, 8+390, 3grams, 2019-08-29
nap; lap; 10000;                                                                               # p=1.000, r=0.460, 8+116, 3grams, 2019-08-29
nap; map; 10000;                                                                               # p=1.000, r=0.253, 8+308, 3grams, 2019-08-29
nap; nam; 10000;                                                                               # p=1.000, r=0.648, 8+930, 3grams, 2019-08-29
nap; nat; 1000000;                                                                             # p=1.000, r=0.418, 8+574, 3grams, 2019-08-29
nap; nep; 10000;                                                                               # p=1.000, r=0.221, 8+96, 3grams, 2019-08-29
nap; pap; 10000;                                                                               # p=1.000, r=0.350, 8+129, 3grams, 2019-08-29
nap; rap; 10000;                                                                               # p=1.000, r=0.353, 8+352, 3grams, 2019-08-29
nap; sap; 1000000;                                                                             # p=1.000, r=0.444, 8+296, 3grams, 2019-08-29
nap; tap; 10000;                                                                               # p=1.000, r=0.146, 8+33, 3grams, 2019-08-29
nar; aar; 100;                                                                                 # p=1.000, r=0.122, 93+87, 3grams, 2019-08-29
nar; nam; 1000000;                                                                             # p=1.000, r=0.393, 93+930, 3grams, 2019-08-29
nar; nat; 10000;                                                                               # p=1.000, r=0.519, 93+574, 3grams, 2019-08-29
nar; war; 10000;                                                                               # p=1.000, r=0.269, 93+171, 3grams, 2019-08-29
nat; gat; 1000000;                                                                             # p=0.998, r=0.359, 574+852, 3grams, 2019-08-29
nat; nam; 1000000;                                                                             # p=0.998, r=0.357, 574+931, 3grams, 2019-08-29
nat; net; 1000000;                                                                             # p=0.992, r=0.382, 574+697, 3grams, 2019-08-29
nat; nut; 1000;                                                                                # p=0.997, r=0.709, 574+778, 3grams, 2019-08-29
nat; vat; 10000;                                                                               # p=1.000, r=0.355, 575+563, 3grams, 2019-08-29
nat; zat; 1000000;                                                                             # p=0.997, r=0.239, 575+978, 3grams, 2019-08-29
nee; nep; 1000000;                                                                             # p=1.000, r=0.388, 424+96, 3grams, 2019-08-29
nee; net; 10000000;                                                                            # p=0.998, r=0.395, 424+699, 3grams, 2019-08-29
nee; wee; 10000;                                                                               # p=1.000, r=0.734, 424+80, 3grams, 2019-08-29
nei; dei; 1000;                                                                                # p=0.983, r=0.168, 39+665, 3grams, 2019-08-29
